MD	4014		Grigoriopol Tr.	G	Cernita				47.0306	29.5178	4
MD	4015		Grigoriopol Tr.	G	Colosova				47.3258	29.5664	4
MD	4015		Grigoriopol Tr.	G	Pobeda				47.35	29.5	4
MD	4015		Grigoriopol Tr.	G	Crasnaia Bessarabia				47.285	29.5869	4
MD	4016		Grigoriopol Tr.	G	Crasnaia Gorca				47.1322	29.315	4
MD	4017		Grigoriopol Tr.	G	Crasnogorca				46.9614	29.4653	4
MD	4018		Grigoriopol Tr.	G	Delacau				47.1289	29.2989	4
MD	4019		Grigoriopol Tr.	G	Mocreachi				47.2756	29.3836	4
MD	4019		Grigoriopol Tr.	G	Bruslachi				47.2811	29.38	4
MD	4019		Grigoriopol Tr.	G	Hirtop				47.2397	29.3614	4
MD	4019		Grigoriopol Tr.	G	Marian				47.2342	29.3319	4
